Operating Unit	Country Name	Planning Cycle	Implementation Year	Mechanism ID	Mechanism Name	Funding Agency	Partner Name	Award Number	Start Date	End Date	Procurement Type	Record Type	GAP	GHP-State	GHP-USAID	Total New Funding Sources	Applied Pipeline Amount	Total Planned Funding	CIRC	HBHC	HKID	HLAB	HMBL	HMIN	HTXD	HTXS	HVAB	HVCT	HVMS	HVOP	HVSI	IDUP	MTCT	OHSS	PDCS	PDTX	HVTB	Gender: Preventing and Responding to Gender-based Violence (GBV)	Water	Prevention among Adolescent Girls & Young Women	Condoms: Commodities	"Condoms: Policy, Tools, and Service Delivery"	Construction	Economic Strengthening	Education	Food and Nutrition: Commodities	"Food and Nutrition: Policy, Tools, and Service Delivery"	Gender: Gender Equality	Human Resources for Health	Key Populations: MSM and TG	Key Populations: SW	Motor Vehicles: Leased	Motor Vehicles: Purchased	Renovation
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	18287	Key population Consortium - PROTECT	HHS/CDC	"Heartland Alliance International, LLC"				Contract	Implementing Mechanism		2453209		2453209	0	2453209	0	696582	0	0	0	0	0	298191	0	1107622	0	350814	0	0	0	0	0	0	0													738416	1204793			
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	18290	STRONG 1 - IRC	HHS/CDC	"INTERNATIONAL RESCUE COMMITTEE, INC."		4/1/2017 4:00	9/29/2022 4:00	Contract	Implementing Mechanism		3230544		3230544	0	3230544	0	514749	2209556	0	0	0	0	0	203313	0	0	302926	0	0	0	0	0	0	0			1589323														
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	16747	JHPIEGO CoAg 2013	HHS/CDC	JHPIEGO				Contract	Implementing Mechanism		128535		128535	0	128535	0	128535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	18639	Health Workforce 21	HHS/HRSA	JHPIEGO				Contract	Implementing Mechanism		150000		150000	0	150000	0	41250	0	0	0	0	0	77250	0	5250	0	0	0	0	0	0	15000	3750	7500																	
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	16691	HC3	USAID	JHPIEGO CORPORATION					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	70059	AIDSFREE	USAID	"JSI Research And Training Institute, INC."		7/22/2014 4:00	3/21/2020 4:00	Cooperative Agreement	Implementing Mechanism	0	1000000	0	1000000	0	1000000	0	200000	0	0	0	0	0	300000	0	0	0	0	0	0	0	0	200000	300000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	18291	STRONG 2 - JHPIEGO	HHS/CDC	Johns Hopkins University				Contract	Implementing Mechanism		4184488		4184488	0	4184488	0	333857	2378091	0	0	0	0	0	487334	402394	0	582812	0	0	0	0	0	0	0			1817703														
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	18606	Breakthrough Action	USAID	Johns Hopkins University Center for Communication Programs		7/21/2017 4:00	7/20/2022 4:00	Contract	Implementing Mechanism	0	3333538	0	3333538	0	3333538	0	59980	0	0	0	0	0	483271	328278	1703570	0	698459	0	0	0	0	59980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	18295	Ministry of Health - Follow-on	HHS/CDC	MINISTERE DE LA SANTE ET DE LA  LUTTE CONTRE LE SIDA.				Contract	Implementing Mechanism		3044739		3044739	0	3044739	0	0	0	380000	0	0	0	953832	0	0	0	0	500000	0	0	500506	0	0	710401																	
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	18296	MPFFPE/PNOEV - Follow-on	HHS/CDC	"MINISTRY OF FAMILY,WOMEN AND  SOCIAL AFFAIRS"				Contract	Implementing Mechanism		2230479		2230479	0	2230479	0	0	2230479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			657822				377095										
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	13602	"LMG (Leadership, Management and Governance Project)"	USAID	"Management Sciences For Health, Inc."					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	18377	Local Health Supply Procurement and Logistic Activity (LHSPLA)	USAID	Nouvelle Pharmacie de la Sante Publique de Cote d'Ivoire		8/16/2018 4:00	8/15/2023 4:00	Cooperative Agreement	Implementing Mechanism	0	0	0	0	2500000	2500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	18294	IPCI - Follow-on - Pasteur Institute of Cote d'Ivoire	HHS/CDC	PASTEUR INSTITUTE OF IVORY COAST				Contract	Implementing Mechanism		1062782		1062782	0	1062782	0	194300	0	130000	0	0	0	0	0	426800	0	0	0	0	0	0	0	0	311682																	
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	17496	PSI Cote d'Ivoire	DOD	Population Services International				Contract	Implementing Mechanism					563730	563730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	70038	DOD FACI partnership program for sustainable HIV epidemic control	DOD	Population Services International		2/27/2019 8:00	2/26/2021 8:00	Grant	Implementing Mechanism		2664412		2664412	0	2664412	0	301114	0	100015	0	0	0	1039748	0	494429	0	191537	268704	0	57902	37947	86508	86508	0	55000	10000									55000	261048		157500		80000	
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	18423	GHSC-RTK	USAID	Remote Medical International				Contract	Implementing Mechanism	0	0	0	0	1109233	1109233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	70057	Sustainable Financing TBD	USAID	"Results For Development Institute, Inc."		9/20/2018 4:00	9/19/2023 4:00	Cooperative Agreement	Implementing Mechanism	0	500000	0	500000	0	500000	0	0	0	0	0	0	0	244737	0	0	0	0	0	0	0	255263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	18292	STRONG 3 - SEVCI	HHS/CDC	SANTE ESPOIR VIE COTE D'IVOIRE				Contract	Implementing Mechanism		2652027		2652027	0	2652027	0	336176	1640023	0	0	0	0	0	128700	276178	0	270950	0	0	0	0	0	0	0			754296														
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	18595	SEVCI New 2018	HHS/CDC	SANTE ESPOIR VIE COTE D'IVOIRE				Contract	Implementing Mechanism		5732160		5732160	0	5732160	0	452626	0	0	0	0	0	3128413	0	621514	0	0	0	0	424028	0	404503	412662	288414	298842	32625															
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	17515	REVE Reducing Vulerability in Children	USAID	Save The Children Federation Inc				Contract	Implementing Mechanism	0	8344999	0	8344999	520798	8865797	0	250570	4446565	0	0	0	0	110000	500000	642326	0	500000	0	0	0	0	1895538	0	0	110000	200000	3140000	0	418043	0	500000	550000	0	300000	0	0	0	0	0	0	0
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	Redacted as the Mechanism is to be determined	Redacted as the Mechanism is to be determined	HHS/CDC	TBD					Implementing Mechanism					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	Redacted as the Mechanism is to be determined	Redacted as the Mechanism is to be determined	USAID	TBD					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	11491	CDC-RETRO-CI GHAI	HHS/CDC	U.S. Department of Health and Human Services/Centers for Disease Control and Prevention (HHS/CDC)				Cooperative Agreement	Implementing Mechanism		1778288		1778288	0	1778288	0	0	0	465467	0	0	0	1312821	0	0	0	0	0	0	0	0	0	0	0																	
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	18431	CDC UNAIDS Central Mechanism	HHS/CDC	UNAIDS JOINT UNITED NATIONS PROGRAMME ON HIV/AIDS				Cooperative Agreement	Implementing Mechanism		571000		571000	0	571000	0	0	0	0	0	0	0	0	0	0	0	0	571000	0	0	0	0	0	0																	
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	17914	LABQUASY - Itech/University of washington CoAg	HHS/CDC	UNIVERSITY OF WASHINGTON				Contract	Implementing Mechanism		3447253		3447253	0	3447253	0	0	0	0	0	0	0	2647253	0	200000	0	0	600000	0	0	0	0	0	0																	
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	17602	New CDC Award to UNICEF	HHS/CDC	Unicef				Cooperative Agreement	Implementing Mechanism		150000		150000	0	150000	0	0	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	16861	ASSIST	USAID	"University Research Corporation, LLC"		9/30/2012 4:00	9/29/2019 4:00	Contract	Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	18435	UCSF SI/M&E/Surveillance TA - Central mechanism	HHS/CDC	University of California at San Francisco				Contract	Implementing Mechanism					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	17583	Measure Evaluation Phase IV	USAID	"University of North Carolina at Chapel Hill, Carolina Population Center"		7/1/2014 4:00	6/28/2019 4:00	Cooperative Agreement	Implementing Mechanism	0	1299202	0	1299202	0	1299202	0	34053	450484	0	0	0	0	379828	0	51080	0	0	183364	0	0	0	34053	166340	0	0	0	400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	70062	OPTIMIZE	USAID	Wits Health Consortium (Pty) Ltd		10/5/2015 4:00	10/1/2020 4:00	Cooperative Agreement	Implementing Mechanism	0	150000	0	150000	0	150000	0	0	0	0	0	0	0	120000	0	0	0	0	0	0	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	70058	FANTA Follow On	USAID	[Placeholder]					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	70061	[Placeholder - 70061 Cote d'Ivoire USAID]	USAID	[Placeholder]					Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	70503	[Placeholder - 70503 Cote d'Ivoire State/SGAC]	State/SGAC	[Placeholder]					Implementing Mechanism					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	101035	Management and Operations	State						Management and Operations		335541		335541	79389	414930	0	0	0	0	0	0	0	6107	0	6107	323327	0	0	0	0	0	0	0	0																	
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	102035	Management and Operations	USAID						Management and Operations	0	1672930	0	1672930	2700000	4372930	0	620374	64302	0	0	0	202449	153537	0	214786	200333	12105	77476	0	0	79492	0	48076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	104035	Management and Operations	DOD						Management and Operations		0		0	260000	260000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Cote d'Ivoire	Cote d'Ivoire	2018 COP	FY 2019	109035	Management and Operations	HHS/CDC						Management and Operations	1775000	8016542		9791542	0	9791542	0	52418	81820	597122	0	0	0	1713704	9114	128187	6196413	36462	515899	0	59253	0	143582	200594	56974																	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	13017	Global Laboratory Capacity Strengthening Program	HHS/CDC	American Society For Microbiology				Contract	Implementing Mechanism					200000	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	13094	Association of Public Health Laboratories Centrally funded CoAG	HHS/CDC	"Association of Public Health Laboratories, Inc. (THE)"				Contract	Implementing Mechanism					150000	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	17628	Coordinating Comprehensive Care for Children (4Children)	USAID	Catholic Relief Services		9/15/2014 4:00	9/16/2019 4:00	Cooperative Agreement	Implementing Mechanism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	18370	GHSC-PSM	USAID	"Chemonics International, Inc."		1/11/2016 5:00	11/28/2020 5:00	Contract	Implementing Mechanism	0	13806519	0	13806519	2100000	15906519	0	1242588	0	0	0	0	10354889	1656782	0	276130	0	0	0	0	0	0	276130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	70070	GHSC-TA	USAID	"Chemonics International, Inc."				Contract	Implementing Mechanism	0	2314293	475636	2789929	0	2789929	0	144228	0	0	0	0	1201889	192302	0	32050	0	0	0	0	0	1187410	32050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	17630	Enhancing Services and Linkages for Children affected by HIV and AIDS (ELIKIA )	USAID	"Education Development Center, Inc."				Contract	Implementing Mechanism	0	2621224	0	2621224	74948	2696172	0	0	2621224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	938885	0	0	0	0	0
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	16963	Increase Access to Comprehensive HIV/AIDS Prevention Care and Treatment Services in the Democratic Republic of Congo under (PEPFAR) (KIMIA)	HHS/CDC	Elizabeth Glaser Pediatric AIDS Foundation				Contract	Implementing Mechanism		900000		900000	2700000	3600000	0	50000	0	0	0	0	0	350000	0	0	0	0	0	0	0	0	200000	300000	0																	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	18093	Integrated HIV/AIDS Project Kinshasa	USAID	Elizabeth Glaser Pediatric AIDS Foundation				Contract	Implementing Mechanism	0	2717423	0	2717423	1062045	3779468	0	432438	0	41666	0	0	0	1029637	0	116832	0	24573	41668	0	466914	83335	150876	123557	205927	0	0	0	0	0	0	0	0	0	0	0	526228	0	0	0	0	0
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	70063	TBD - Facility - Clinical	DOD	Elizabeth Glaser Pediatric AIDS Foundation				Grant	Implementing Mechanism		1918404		1918404	170536	2088940	0	476916	0	53496	0	6049	0	830758	0	76922	0	0	44579	0	195598	80242	61538	30768	61538	50000															50000	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	13623	Providing Capacity-Building Assistance to Government and Indigenous Congolese Organizations to Improve HIV/AIDS Service Delivery in the Democratic Republic of Congo under PEPFAR	HHS/CDC	FHI Development 360 LLC					Implementing Mechanism					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	18090	Linkages Across the Continuum of HIV Services for Key Populations Affected by HIV (Linkages)	USAID	FHI Development 360 LLC		6/11/2014 4:00	12/30/2021 5:00	Cooperative Agreement	Implementing Mechanism	0	1178219	821785	2000004	0	2000004	0	260693	0	0	0	0	0	236326	24639	26161	0	1207045	0	0	0	245140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434677	469597	1095726	0	0	0
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	18097	Capacity Strengthening for Strategic Information	HHS/CDC	Family Health International				Contract	Implementing Mechanism		68282		68282	931718	1000000	0	0	0	0	0	0	0	0	0	0	0	0	68282	0	0	0	0	0	0																	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	70065	Global Health Systems Solutions	HHS/CDC	Global Health Systems Solutions		4/1/2019 4:00	9/29/2024 4:00	Cooperative Agreement	Implementing Mechanism		327630		327630	472370	800000	0	0	0	24916	0	0	0	0	0	0	0	0	118349	0	0	64365	0	120000	0																	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	18096	"Increase Access to Comprehensive HIV/AIDS Prevention, Care, and Treatment Services in DRC under PEPFAR"	HHS/CDC	"International Center for AIDS Care and Treatment Programs, Columbia University"				Contract	Implementing Mechanism		10004812		10004812	0	10004812	0	1630184	1663233	60624	0	0	0	2560990	0	339155	0	70320	140418	0	1336086	101043	678309	746141	678309	250000						445808	668611				1219387	100000	150000			
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	70064	TBD - Community	DOD	Metabiota				Grant	Implementing Mechanism		704980		704980	100000	804980	0	0	218683	0	0	0	0	0	0	0	0	302951	18335	0	0	165011	0	0	0	25000															50000	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	80067	Metabiota	DOD	Metabiota					Implementing Mechanism		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	18092	Integrated HIV/AIDS Project Haut-Katanga/Lualaba	USAID	PATH				Contract	Implementing Mechanism	0	0	6162422	6162422	2110689	8273111	0	1130467	0	147567	0	0	0	2289297	0	232280	0	53480	0	0	1016137	299606	203832	325194	464562	0	100000	0	0	0	0	0	0	0	0	0	1519395	0	0	0	0	0
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	70069	GHSC-RTK	USAID	Remote Medical International				Contract	Implementing Mechanism	0	1290294	0	1290294	0	1290294	0	0	0	0	0	0	0	0	0	1290294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	17177	SANRU Clinical and PMTCT Scale-up	HHS/CDC	SANRU				Contract	Implementing Mechanism		361280		361280	1188720	1550000	0	102820	0	0	0	0	0	38399	0	30564	0	0	0	0	0	0	61128	67241	61128	125000																
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	Redacted as the Mechanism is to be determined	Redacted as the Mechanism is to be determined	HHS/CDC	TBD					Implementing Mechanism					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	Redacted as the Mechanism is to be determined	Redacted as the Mechanism is to be determined	DOD	TBD					Implementing Mechanism					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	14831	Small Grant Programs	State/AF	U.S. Department of State				Grant	Implementing Mechanism		312080		312080	0	312080	0	0	0	0	0	0	0	0	116040	0	0	116040	0	0	0	80000	0	0	0																	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	18316	Strengthening Public Health Capacity and Strategic Information Systems	HHS/CDC	UNAIDS - Joint United Nations Programme on HIV/AIDS				Contract	Implementing Mechanism					100000	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	16934	"Voice of America: Votre Sante, Votre Avenir"	State/AF	VOICE OF AMERICA					Implementing Mechanism					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	101040	Management and Operations	State						Management and Operations		814591		814591	185211	999802	0	11400	0	0	0	0	29372	128887	0	29372	442816	14250	118594	0	28500	11400	0	0	0																	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	102040	Management and Operations	USAID						Management and Operations	0	0	1740157	1740157	0	1740157	0	114684	100390	6084	0	6084	44111	109479	0	21295	797274	59926	139946	0	24337	226585	36505	35204	18253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	104040	Management and Operations	DOD						Management and Operations		296958		296958	355152	652110	0	4990	4990	4990	0	4159	4990	4990	0	4990	233750	4990	4159	0	4159	3326	4990	4159	3326																	
Democratic Republic of the Congo	Democratic Republic of the Congo	2018 COP	FY 2019	109040	Management and Operations	HHS/CDC						Management and Operations	825000	3620643		4445643	310979	4756622	0	159881	112373	183378	3891	0	36775	188012	0	70981	3134979	36663	182480	0	72539	75028	57857	69801	61005																	
Dominican Republic	Dominican Republic	2018 COP	FY 2019	80054	Strengthening Health Outcomes through the Private Sector Plus	USAID	Abt Associates		10/1/2015 4:00	9/30/2020 4:00	Cooperative Agreement	Implementing Mechanism	0	270000	0	270000	0	270000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dominican Republic	Dominican Republic	2018 COP	FY 2019	17562	Increasing Self Sustainable and Friendly Clinical HIV/STI/TBServices for MSMs and Transgender Individuals in the Dominican Republic	HHS/CDC	Centro de Orientacion e Investigacion Integral				Contract	Implementing Mechanism		1425102		1425102	0	1425102	0	126511	0	0	0	0	0	729698	0	400872	0	168021	0	0	0	0	0	0	0																	
Dominican Republic	Dominican Republic	2018 COP	FY 2019	18388	"GH13-1366, HQ, Strengthening and capacity building in resource constrained."	HHS/CDC	Clinical and Laboratory Standards Institute				Contract	Implementing Mechanism		479002		479002	0	479002	0	0	0	479002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Dominican Republic	Dominican Republic	2018 COP	FY 2019	17762	LINKAGES	USAID	FHI Development 360 LLC		6/11/2014 4:00	12/30/2021 5:00	Cooperative Agreement	Implementing Mechanism	0	0	210000	210000	0	210000	0	0	0	0	0	0	0	75000	0	100000	0	35000	0	0	0	0	0	0	0	35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dominican Republic	Dominican Republic	2018 COP	FY 2019	80052	HIV Services and Systems Strengthening	USAID	Family Health International		4/24/2019 4:00	4/23/2024 4:00	Cooperative Agreement	Implementing Mechanism	0	518614	608932	1127546	0	1127546	0	171443	0	0	0	0	0	544568	0	255495	0	36040	0	0	0	120000	0	0	0	209161	0	0	0	200000	0	0	0	0	0	0	60000	241340	241340	0	0	0
Dominican Republic	Dominican Republic	2018 COP	FY 2019	18614	Local Capacity Initiative	USAID	Instituto Nacional de la Salud Insalud				Contract	Implementing Mechanism	0	150000	0	150000	0	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dominican Republic	Dominican Republic	2018 COP	FY 2019	17002	ADVANCING PARTNERS AND COMMUNITIES (APC)	USAID	"JSI Research And Training Institute, INC."				Contract	Implementing Mechanism	0	1013494	2250000	3263494	0	3263494	0	620500	0	0	0	0	0	2150494	0	192500	0	300000	0	0	0	0	0	0	0	160000	0	0	0	0	0	0	0	0	0	0	0	315000	315000	0	0	0
Dominican Republic	Dominican Republic	2018 COP	FY 2019	81109	"ACHIEVE Adolescents and Children HIV Incidence Reduction, Empowerment and Virus Elimination project"	USAID	"Pact, Inc."		4/15/2019 4:00	4/15/2024 4:00	Cooperative Agreement	Implementing Mechanism	0	400000	0	400000	0	400000	0	0	400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dominican Republic	Dominican Republic	2018 COP	FY 2019	80053	MEL Platform	USAID	Panagora Group LLC				Contract	Implementing Mechanism	0	209981	0	209981	50019	260000	0	0	0	0	0	0	0	159981	0	5000	0	0	45000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dominican Republic	Dominican Republic	2018 COP	FY 2019	80059	Project SOAR	USAID	"Population Council, Inc., The"		9/15/2014 4:00	9/14/2019 4:00	Cooperative Agreement	Implementing Mechanism	0	261000	0	261000	0	261000	0	0	0	0	0	0	0	0	0	0	0	0	156000	0	0	105000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26250	26250	0	0	0
Dominican Republic	Dominican Republic	2018 COP	FY 2019	17608	"Improving HIV/STI/TB Prevention, Treatment and Care Services for Mobile Populations in the Dominican Republic"	HHS/CDC	Population Services International				Contract	Implementing Mechanism		1550000		1550000	100000	1650000	0	92000	0	0	0	0	0	664500	0	552000	0	241500	0	0	0	0	0	0	0																	
